variance,skewness,curtosis,entropy,class
0.27221737538359453,-0.16463093392850134,1.0196788241224044,0.34049163615188416,0
1.1352263026332885,1.4126969822697184,-1.2345097624215815,-1.4717865002509294,0
0.013191493332805023,0.976140315518005,0.05257227609678436,-0.9962896418404553,0
-0.6492107230131521,-0.3113499429753716,-0.10619746276498314,1.289092407302192,1
-0.7183760100009632,-1.5959903484808027,1.2322612224939087,0.47644234873613744,1
1.175678241880984,1.4152044378719761,-1.295410081651853,-1.6538977532769719,0
-0.09672689793263366,0.9786477711202627,-0.08650319999755951,0.12149191248937527,0
0.6761891950788551,-0.1428074237902299,0.6093244162972632,0.5970173149833957,0
-0.7938383839782631,-1.4410468850585267,1.0099158157477461,0.7397329753681462,1
-0.9118060951346139,-0.07195883342850397,-0.34071132201228854,-0.29315371714742827,1
1.2815309052423394,-0.8019396840361526,0.18577098986851845,0.986415702723407,0
0.6937457473919413,0.11018620007895492,0.1179512569358191,0.7286626282994001,0
-0.3011255503496062,0.20894536521339885,-1.1277090858570546,-0.9772126793369437,1
-0.28586880371963774,0.11554696722860958,-0.9784677588094863,0.22484052431638016,1
-2.5898086613391484,1.2638405834818893,-0.2814221361300583,-1.6224992613759301,1
-0.2775970323861623,0.18819400850505838,-1.1230408512701426,-0.849858493247415,1
0.2769744139245672,0.37139390264519123,-1.4349120969470315,-0.6991457321224143,1
0.9941578647491929,-0.22869037208714854,0.17785631803080995,1.4373313478531715,0
1.2421398882591774,1.596986322637039,-1.177045453420255,-1.4047554773894628,0
-0.7026675158260965,1.5314984994249679,0.33866159674544927,-1.41212936563895,0
1.3736258024636159,1.0795512431145684,-0.8933968848652548,-0.21808277742039184,0
-0.44453486187544655,0.2550998410921996,-1.136026600273329,-1.0934822463159528,1
-1.338228398879357,-2.7249506174008116,3.92744394945632,-0.42968958344438285,1
1.588685012474207,0.34170216975500733,-0.7906483307086567,0.7311221768316484,0
0.3342642162093746,-0.004326703356570827,-1.0454818065850535,0.4789018972683857,1
-1.4847041179826874,-1.743411445096305,2.0909083303962004,0.8467732886671523,1
-0.824502459753166,-1.4821864497328117,0.8282101161922121,0.52688640464879,1
-0.688225283708899,-2.163159512914263,2.0293918989869457,0.29804182657112716,1
-1.9959659795912523,0.9350007508437197,-0.31370665127500547,-2.9826724158345455,1
0.6910763300811796,-1.199501092973443,1.1894177294323012,0.3392594832121311,0
1.4045978879282222,-0.8634847494736392,0.3136853568743572,1.1137365873821314,0
-0.9737160427649703,0.017150950836561627,-0.4316753089484952,-0.2605183149593757,1
1.1619546990397607,0.6995420233930826,-0.7983734295682163,0.5059707274301641,0
1.1907022700787322,1.4996624596749222,-1.30150011357488,-1.8722599924069445,0
0.4825537701520689,-0.2630425138380805,0.7804851189432754,1.0546979079136574,0
0.5858739093980866,-1.059585070367457,0.9193710220594706,0.3460291883598861,0
-0.407621611729453,-0.9010619979129925,0.5811017391753747,1.100225721170168,1
-1.5223155234253416,0.11769127408847142,-0.13381113669456893,0.16516911766262748,1
-0.6702580518095419,1.711136077330169,-0.22213555687627756,-2.7919503642720054,0
0.9977855344279202,0.16707950305432187,-0.07735630380188452,0.7969448334896506,0
0.7478185595842923,-1.0695975999792313,0.6724759146430506,0.6179306135283926,0
-1.6864162414394706,0.5145436783382269,-0.47451643234787577,-2.066026746214434,1
-0.13268189571066147,-0.5314284565456769,-0.08285392016819694,0.7692618297968987,1
-1.4155730542937324,-1.3762680665339904,2.070624021734289,0.14301890883061985,1
1.1653770289253524,1.4141322844420454,-1.2267846635620216,-1.3739754406319262,0
-0.10143260152532241,-1.1240007401495975,0.18150559786017254,1.22448763154217,1
-1.8378543388769093,0.8111843224839548,-0.3782749706662318,-2.5919990590294617,1
1.3815656077981888,0.20894536521339885,-0.8196766929876771,0.6782157179783929,0
1.4117847806879649,0.9779387664327277,-0.8952215247799362,-0.05200378465291164,0
-0.8877813393377592,-0.6051303584547998,-0.0318824856684638,0.7489622290481495,1
-1.9092099169914991,-1.3465763336438064,2.343703896757499,0.35156198322063026,1
-1.4582495079670628,-2.5864698969671527,2.755480101918755,-0.739725904230882,1
0.1455432569982982,0.08441993216609878,0.7356037163665694,0.6400760650131426,0
0.5807404145696987,0.3649609820656058,-1.4590589550387227,-0.467225053307901,1
-0.10001575695268738,0.017859955524096555,-1.1151024828101657,0.22053036770087353,1
1.1255068857582076,1.2123080476561772,-1.3593672651547724,-1.3813493288814136,0
0.8666076299131851,-0.9193058990190752,0.8950108943673619,0.9304359975416556,0
-0.9903827893078023,-0.361447176628757,0.13745357706286715,1.0774856012782013,1
0.2694452881762651,-0.014339232968345139,-1.105363171057776,0.5681026340856167,1
0.8429251071048895,0.9020752648664863,-0.6087293615527053,0.6899045201906444,0
-0.9559541506587487,1.7522929348017109,-0.25238903452658407,-3.153651476277491,0
-0.9621485677516699,-0.3961572792829079,-0.004465493703707318,1.1918998028266945,1
-0.021209766677164135,-0.45269607991450733,1.429203850168145,0.7108225760828991,0
-1.8390179310380106,-1.2066603110378205,2.1449366291685816,0.28451193097013283,1
0.35561955469546763,1.0251653957414593,-0.2519814526235643,-0.5072343437454405,0
-0.2522889028822106,1.2513205982678572,-1.1985619864401333,-2.7027501031895,0
-1.1912393302931876,-1.773829475471281,2.1116191782589464,1.0903780123466593,1
0.27119067641791694,0.2268434103743426,-0.2647728893241482,0.48013405020813876,0
-1.7216320159622105,0.2497390739425449,-0.1874152659283422,-0.018131472177848384,1
0.9678401479289915,1.3518782143170238,-1.2261685513830383,-1.2293996574694022,0
1.2399838204312548,0.9149583988229142,-0.9076148582264079,-0.03844534496837087,0
0.7382360359046352,0.6977435724783598,-0.4312677270454755,0.20761416989612677,0
0.8302967098270556,-1.1375928787935605,1.0789677730384117,0.8092473334981497,0
0.7116445326935865,1.0416281387300763,-0.3766493823786066,-0.30052760539691525,0
1.2820784780240342,0.08834539714342651,-0.20568773135965052,0.7089767253468984,0
-0.7929485782080093,-1.746627905386098,1.3583509495850663,-0.039063800111876275,1
1.1635974173848447,-0.02257060446265352,-0.32629524488897027,1.1229658410621346,0
0.8353617580577316,0.8390948972566726,-0.3847725844922787,0.8763021430959049,0
1.0424469394348936,0.07189994695206665,0.12731142273191143,0.8855313967759081,0
-0.44681755590913635,-0.6677475773222172,0.24851964563573983,1.0756302358476852,1
0.5342993980222175,-1.520835851602096,1.684843011201674,0.25067767727313134,0
1.4329690026797783,1.388729165271585,-1.2564291380200254,-1.298333619233962,0
-0.8094784315554178,-1.4829127472176038,1.0164323868716079,0.7987906842256511,1
0.5389879899654784,0.9718517017982811,-0.4339075307661962,-0.341107777505383,0
1.2281767823259626,-0.8266337985190778,0.16994164619310154,0.8578483930831562,0
0.5723557063499987,0.6934549587586362,-0.1951308861389945,0.9415111019576594,0
0.11689835585589452,1.2638405834818893,-0.5065969195750903,-0.508423680559874,0
0.7394680746634482,1.5272098857052443,-1.1027328459859627,-1.5031849921519713,0
1.4292386631044833,1.0913622236410656,-0.9274963243097533,-0.17193650902037588,0
-0.4486450800680424,0.21574143453538042,-1.0984674539776167,-0.9378218440429094,1
0.044806976815902434,1.3271840998340987,-0.38903560683839766,-0.2543813369968993,0
0.7776612761866531,1.2280617859572587,-1.1185621896613795,0.05075491611413427,0
-1.031279631440625,-1.6063660268349729,1.2998676858261908,0.25621047213387554,1
0.9673952450438646,-1.087858793882571,1.1067639109594658,0.6240818635326423,0
-0.5256646141432867,-0.3285267055627279,-0.3790853951478175,0.7544997812561512,1
-1.0237505056923228,1.8582113180005324,-0.10335623775497943,-3.0983235276700496,0
1.2920716812899624,1.0759889268796365,-0.9800791291237503,-0.14486720312387166,0
1.1196889249527016,-0.20220991164758034,0.17785631803080995,1.0245363262996263,0
-1.8015434187907802,-1.4117010081134818,2.377827032824266,0.02615943079165148,1
0.5898780353642289,1.057381877031158,-0.3796943983401202,-1.0184113065889167,0
-0.5120129402296609,1.2842460842450907,0.08932573723536459,-1.7763042982184574,0
0.34723484647576763,1.1350265367148653,-0.22152655368397484,-0.4991944268798707,0
0.7495981711248,0.875945848211234,-0.4600994073596667,0.7360460312434027,0
-0.48816272325697135,0.007484277169926285,-0.8812168210192007,-0.0692253817259073,1
-1.1266599653520695,-2.160652057312005,1.8176151857725733,-0.39277256872437,1
-0.0897385003062551,0.5191954408003466,-1.5413099309329923,-2.503417253090462,1
1.5588765191707021,0.22397280602968875,-0.6217151105558917,1.0694456844126317,0
0.9288255872332447,0.8033160997320422,-0.47106383448334244,0.9507355982904049,0
0.8532605433593768,-0.9203953452462631,0.29216882385447923,0.2765148302298826,0
-1.4108844623504715,-1.4202782355529293,2.105529146335919,-0.011994494215372074,1
-0.32424338872677905,-0.28701724795511663,-0.40040524620286627,0.36571033396513,1
1.5709573436668411,1.1364618388871923,-1.124462648606258,-0.19900581491688019,0
1.069996695013908,0.9156674035104492,-0.8584680636413561,-0.007094426539906364,0
0.46831687782800685,-0.1746572977780812,0.680793429059325,0.9242847475374061,0
1.6237638938015233,-0.31922335356646114,-0.29198135101294115,1.0811487586666562,0
-0.32533853429016846,0.15992028498994443,-0.7439422882172694,-0.5127528665644115,1
1.0497022787923482,0.8899011355975931,-0.6296297823936002,0.638230214277142,0
1.201653725712626,-1.102523085956465,0.8040395614782521,1.0780564829491293,0
-0.22345919592598498,1.1797457104213394,-0.09665483297742271,-1.4736418656814454,0
1.1678068831441226,0.08941755057335747,0.03979979669401538,0.9667345571181629,0
-0.22181647758090095,-0.2387098188178256,-0.4121824674703546,0.5090468281670147,1
-0.2666318874327261,-0.3739723496819662,0.8420015503525302,0.6105472105843901,0
-0.9919570610551748,-0.41870189906679417,0.08020253766195816,0.33249453541163393,1
0.6100697816892209,1.5010977618472492,-1.1569507177364924,-1.730776484961947,0
0.6299877416233652,0.9521724985198716,-0.3169554581880289,-0.29129835171691215,0
0.7404605503302698,0.8322988279346912,-0.4162440685271906,0.75080807978415,0
-0.847637409779767,1.5973494713794352,0.13136354513984,-1.0996192242784293,0
-1.3660177175503627,0.12199718060545212,-0.2824387212253807,0.05075491611413427,1
-0.18978997227854394,0.8974235024043665,-0.13482772178989136,0.17685316252762123,0
-0.8509570697687909,-0.3074141023196897,-0.02517634156645335,0.3607912369006334,1
-2.4142773615071427,1.3171542774250673,-0.3809147743869525,-2.7759656774860204,1
-0.07918403493908988,0.8902642843399889,-0.39532942971293467,-0.02555293389991284,0
0.12480393789161166,1.001543434688465,-0.9717616147074759,-0.3835433150443668,0
-0.9995888567000445,-0.4788185794508567,0.3934955806749622,0.8996797475204079,1
-0.11253463967418234,-0.011485921420948324,-1.0986570269557654,0.2432942743291288,1
1.0529534921836605,0.8426745062888614,-0.5961464551280851,0.6714507701778958,0
0.9095578699773625,-0.93362433514783,0.3366473838526192,0.4407622443031354,0
0.216638738041583,0.3334707982606989,-1.3999832757231325,-1.3026152317659225,1
0.8163336038938409,1.529717341307502,-1.1130882699173357,-1.4238324398929745,0
0.5915892003070248,-0.3489233869993284,0.8014092364064388,0.4050821398701333,0
1.1984709589190254,-0.3031203007607889,-0.10965006062951645,1.0996072660266627,0
0.3593498942707627,-0.19290638672334098,-0.8690367571731463,0.9292086019491603,1
-1.5995575089431497,0.13666147267934609,-0.15898879785494383,0.19469321474412227,1
1.3189027475930024,-0.8745867253126014,0.40017802815470405,1.1432797138526571,0
1.1181488765041852,1.4592318996881721,-1.3065711907403579,-1.82858754458095,0
0.08332187734835297,1.222701018807604,-0.8915722449505735,-0.1233639935189158,0
0.9372787420506564,-1.0939458585170176,0.5532819046320522,0.3952391883938825,0
-0.3503762997331583,0.18604970164519652,-0.7557195094847577,-0.811086113096886,1
-1.3481531555475732,0.4970087819196792,-0.5029429004212741,-1.7781596636489734,1
1.311578961637836,-0.2630425138380805,0.017667151495154004,1.4982253927521618,0
-0.7834345011260639,0.1305744080448995,-0.9208138768300114,-0.5256452776328696,1
1.5037427847138176,-0.22403860962502886,-0.1374651558483852,1.112547250567698,0
0.8066484103176159,-0.26590447178410587,0.7670965273615231,0.4210763413506337,0
0.5811168708571138,1.322532337371979,-1.0582542859878228,-0.7551397093459389,0
-0.19408431181898458,-0.07948120023527742,-0.654606022264692,0.17501206913887832,1
0.248534852575299,0.4994989447246801,-1.573371460862392,-2.25736725292048,1
-0.26398300410127795,-0.6516479830759965,0.18517857431180365,1.1279134822101775,1
0.47211566400101385,1.1908476862603015,-0.8749135194957562,0.1774716176711266,0
0.23741228044712548,1.1747480920140807,-0.8452690450377522,0.15348031545037602,0
-0.9760774503860286,0.2042936027512792,-0.5577579270529722,-0.7545212542024334,1
-0.6589985864859448,0.056855213338519825,-0.4261919105555439,-0.17193650902037588,1
0.8028838474434649,-1.045266634238702,0.5384715157141845,0.38232299058913577,0
0.3068513538257839,1.1067528131997515,-0.8182548956515617,-0.39895712015942364,0
0.8774221923516553,1.1668798692621682,-1.0081122332674903,0.07719625217261764,0
-2.3712928981441093,0.7718259159271355,-0.06396771222013221,-2.611076021532974,1
-0.10495075664771084,-0.43337310825959097,-0.4164454898164736,1.1088365197066659,1
-0.4644083315210784,0.16886066117178777,-0.6255776599856716,-0.15966255309542315,1
1.0965881982249566,1.3153731193076017,-1.2456708715100864,-1.0559467764524346,0
0.06554971825247459,-0.3525017855357091,1.022925261373201,-0.10552394130241474,0
-0.8676238163116232,-1.9631164342458602,1.890932535071585,0.48813115094838894,1
-0.7657068323186982,0.22898771723420444,-0.8617145008921526,-0.508423680559874,1
-0.865604641679124,-1.4857660587650003,0.8227124998258996,0.3374136324761305,1
-0.08069328241863587,0.5016605443817989,-1.5408833917321576,-2.4277754316924978,1
-0.25493778621365876,-0.46128368303230893,-0.29786948771423993,1.1063626991326443,1
0.4256404241546766,-1.4557111771324207,1.6105304037673815,0.1098031102771238,0
-1.2174886005156769,-0.3539331103646669,-0.15817600371113127,0.5108922031682896,1
0.5928896856635497,-1.1189858289450818,0.5455568057724925,0.2457538228613771,0
0.16674116830965405,1.2320045437318434,-0.467815027570319,-0.27773991203237136,0
-0.8380206628012538,1.678227884150192,0.2824295121020895,-1.0215035823064433,0
0.059793359384909095,-1.2939716443881633,1.6547956941651043,-0.8289261653133871,0
-1.2055104459161055,-1.4889825190547934,1.729511144177963,1.4028881537071802,1
0.5884406568122804,0.2751421931130051,-0.23715921539456244,0.6720644679741434,0
-0.1413164340120097,-0.2755676868912898,-0.553499644031307,0.7409651283078992,1
0.9705437885386091,-1.2399316529601931,0.5544904323677501,-0.006475971396401063,0
0.8187292348137551,0.7023953349404796,-0.3472086988721127,0.2580563228698762,0
-0.1731601868984761,0.2447241627380293,-1.3711444864222606,-1.492100373041452,1
0.18282611877193566,1.1038995016523547,-0.652591809371862,-0.248244359034423,0
-0.7524624156614578,-1.5802366101797207,1.5496063879148414,0.9974908071394109,1
-0.9623881308436611,-0.49134202322434023,0.32344836524901566,0.5582601583440915,1
0.8866967063416091,-0.8856714083543067,0.13562893714818586,0.3589453861646328,0
0.21677563123700677,0.3155727530997552,-1.4915470241689572,-1.4090370899214233,1
0.26181349253139535,0.39788646804283934,-1.4690115363915297,-0.8431030601414332,1
-0.3166150154117949,-0.34677631329190545,-0.33644735180127877,0.32449743467138376,1
1.0047670873945276,0.8448188131487233,-0.5711702152569931,0.18916041988337812,0
-0.003940690074467718,-0.907512211289835,0.41136283386547773,0.06858545363611981,0
0.3103421303090876,-0.22761648937749188,-0.8010037546400296,1.0257732365866372,1
-1.648496826307113,1.1307379229951418,0.42314005513296604,0.10118755439336821,0
-1.6012686738859456,0.888483126222523,-0.34050824195944673,-2.5157387824879924,1
1.441559050692614,0.02143956455628532,-0.28832733185912485,1.3241540565916892,0
-1.0680696777107372,-0.41082848847570463,-0.09929463669814341,0.7415788261041468,1
-1.204415300352716,-0.2891650133744299,-0.21401235476260555,0.5699484848216173,1
-0.8650228455985733,-1.9860293906113198,1.973562656922152,0.47582865093988985,1
-1.6341572640864832,-2.6022236352682344,3.7341269049891777,-0.7957198814544064,1
-1.318036652554365,-0.3478498501456169,0.3811022472284907,0.32326528173163077,1
1.056512715264676,-0.990880786865593,0.34923029027723956,0.19838491621612353,0
1.1408047003468031,0.2976920007360685,-0.15391298136501225,0.7046713260786496,0
-1.0356944369930383,1.584466337423007,0.13785641964143316,-1.1107038433889485,0
0.8977166085732149,-1.2374241973579354,1.2430194890038477,0.8104794864379027,0
0.014930036914685668,1.405191908260202,-0.7216200700402593,-1.5523759627969367,0
0.35466130232750187,1.027672851343717,-0.3342139451524644,-0.4949128143479105,0
0.3669474666167766,-1.17088151351319,1.6980420298052774,-0.4715542393124384,0
-0.1903837465136941,-0.37325642787552843,-0.3476139111129056,1.1174473182431637,1
-1.6222133327857677,0.4744589742966158,-0.4371563376792197,-1.944238656416454,1
0.5891935693871106,1.3797887890897418,-1.0730883715279589,-0.8873939631109332,0
-2.3502455693477193,1.2624052813095625,-0.3173616182937125,-2.69042857379197,1
-1.1727245256121357,-2.4218770526754985,2.5026845355574565,-0.7735982167059452,1
-1.018753904059359,-0.0615831550743337,-0.5305565743508599,-0.16703644134491027,1
0.6017535200672326,0.3023437631981882,-0.171171231363225,0.347870281748629,0
0.3820057181133807,-0.2598225949888364,0.8036367188996862,1.119921138817185,0
-0.12893786681582403,-0.3228012333189242,-0.7193925875470121,0.8203224379141535,1
1.78108839864218,0.570001679141267,-0.8562405811481086,0.573024109823742,0
0.05129571427898455,0.05901681299563858,0.8424043929310964,0.7987906842256511,0
-1.5128014463433967,-1.6976028251626436,2.006453568630952,0.7631105797926492,1
-0.6107779583979558,1.5383118615442064,0.13683746488388387,-1.5197881340814612,0
-0.7348374167506599,-0.20328379435723695,1.613563571417761,0.8264736879184031,0
0.3996649403230346,0.15992028498994443,0.36750038604632096,0.5896339120393932,0
1.0852945096025035,0.8662964673418557,-0.7593924859363889,0.47582865093988985,0
1.2333787237520624,0.7149326129517686,-0.8964300525156342,0.443840247978889,0
0.6379959935556502,1.3010546831788465,-1.073894056685091,-0.8941493962169148,0
0.3532239237755533,-0.18825462426122133,-0.7876151630582774,0.848619139403153,1
-0.8452760021587086,-0.07159568468610801,-0.3098488411696793,0.0033717374271074758,1
1.6191095251571184,0.345644927529592,-0.6897481130890082,1.0177808931936447,0
0.5460379895297975,0.8462541153210502,-0.21462135795490825,-0.5201267548138986,0
-0.41981879544170236,1.1468375172413627,0.11572377444257184,-1.522261954655483,0
0.8563748635552655,-0.7915640056819824,0.22861448293012576,0.6812937216541466,0
1.5253376862919021,0.902784269554021,-1.0990835661566,-0.015086769932898895,0
1.4598000689828183,0.8648611651695288,-0.7938947679594532,0.37063418837688433,0
-1.4028419871193305,-1.7634537971171105,2.06858611221919,0.9974908071394109,1
-0.647568004668068,1.5060953802545078,0.08261959313335415,-0.8437215152849387,0
1.1104828575604593,0.8981325070919015,-0.6808144864937505,0.7280489305031524,0
0.11114199698832902,-0.3417666245121614,1.2442280167395456,0.28451193097013283,0
-0.5688886405983116,-0.01399337702320613,1.4645355139706098,1.023346989485193,0
0.973521215539074,-1.0513536988731487,0.7140871833466914,1.0460871093771595,0
1.1125362554918146,-0.8420243880777637,0.21380409401225817,0.4622939979916377,0
-1.1010951611066984,-0.36001619765574433,-0.1746238292277583,0.5662572590843418,1
-0.3359374899458464,-0.5797272392843394,1.3583509495850663,0.3454107332163807,0
-1.168343943358578,0.3306001939160451,-0.3654835339656479,-0.018131472177848384,1
-0.8812789125551346,-0.13099644326373275,-0.2767539015431464,0.018119513926081725,1
-0.363350352329437,-0.36001619765574433,-0.37238636003248765,1.0331471248361241,1
0.9371076255563769,0.2479406230278221,-0.27167808505321484,0.5053556024297392,0
-0.6688206732575933,-0.5142428746317197,0.23816422170436685,0.7249709268273987,1
-1.683301921243582,-1.6793589240565605,2.514675026425363,-0.1547149119473802,1
-0.6069107256272369,-0.6402001512918952,-0.4452771701306648,0.4370705428311341,1
-0.6644743143028917,-1.5723683874278083,1.0170248024283226,0.6862175760659008,1
-0.7836740642180553,-1.4607260883369362,1.6880894484524704,0.6892908223943968,1
0.8769430661676724,-0.8477483039698143,0.20607899515269842,0.6431540686888962,0
-2.255583924712249,1.2642037322242852,-0.4241611100271259,-2.492998662596025,1
-0.22670356465752606,-0.6505758296460655,1.6535634698071375,0.7046713260786496,0
0.04421491374569504,1.4531448350537255,-0.6531842249285768,-1.3254029251304662,0
